Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12
1999/11/2,10653.7,10751.9,10572.7,10581.8,10595.52,10478.99,10424.5,10682.11,145,184,185,10.13,-49.11,59.24,0.7489 ,0.7278 ,0.5756 ,0.5437 
1999/11/3,10582.5,10650.4,10563.2,10609.1,10638.36,10500.66,10425.54,10681.34,155,179,181,18.58,-35.57,54.15,0.7157 ,0.7238 ,0.5954 ,0.5536 
1999/11/4,10612.4,10711.8,10602.9,10639.6,10641.78,10534.85,10430.67,10678.87,197,174,177,28.22,-22.81,51.03,0.7133 ,0.7203 ,0.6193 ,0.5651 
1999/11/5,10640,10842.7,10638.4,10704.5,10636.7,10558.28,10433.41,10677.45,174,165,176,41.35,-9.98,51.33,0.7279 ,0.7228 ,0.6692 ,0.5897 
1999/11/8,10668.4,10776,10650.4,10718.9,10650.78,10595.18,10436.94,10673.21,216,178,184,50.66,2.15,48.51,0.7460 ,0.7306 ,0.6803 ,0.5952 
1999/11/9,10715.1,10765.6,10585.2,10617.3,10657.88,10626.7,10446.95,10666.05,170,183,183,51.81,12.08,39.73,0.6618 ,0.7076 ,0.5293 ,0.5393 
1999/11/10,10611.9,10654.6,10536.3,10597.7,10655.6,10646.98,10465.23,10657.39,149,181,180,48.15,19.29,28.86,0.5080 ,0.6411 ,0.5035 ,0.5288 
1999/11/11,10603.2,10643.9,10543.9,10595.3,10646.74,10644.26,10480.66,10650.79,131,168,171,44.58,24.35,20.23,0.4029 ,0.5617 ,0.4999 ,0.5274 
1999/11/12,10593.5,10771.8,10542.4,10769.3,10659.7,10648.2,10518.14,10647.55,160,165,165,50.73,29.63,21.11,0.5221 ,0.5485 ,0.6913 ,0.6076 
1999/11/15,10764.7,10798.4,10712.1,10760.8,10668.08,10659.43,10550.37,10641.89,132,148,163,58.55,35.41,23.14,0.5923 ,0.5631 ,0.6761 ,0.6022 
1999/11/16,10762.9,10937.8,10757.4,10932.3,10731.08,10694.48,10586.74,10635.76,164,147,165,74.54,43.24,31.3,0.7236 ,0.6166 ,0.7885 ,0.6677 
1999/11/17,10929,10937.5,10879.1,10883.1,10788.16,10721.88,10611.27,10629.09,158,149,165,86.67,51.92,34.74,0.7703 ,0.6678 ,0.7044 ,0.6350 
1999/11/18,10887.7,11054.4,10886.1,11035.7,10876.24,10761.49,10648.17,10624.25,167,156,162,103.74,62.29,41.45,0.8349 ,0.7235 ,0.7884 ,0.6869 
1999/11/19,11033.2,11036.6,10976.1,11003.9,10923.16,10791.43,10674.86,10621.01,159,156,161,116.11,73.05,43.06,0.8574 ,0.7681 ,0.7361 ,0.6654 
1999/11/22,11008.8,11112.8,10978.2,11089.5,10988.9,10828.49,10711.83,10621,184,167,158,129.45,84.33,45.12,0.8915 ,0.8093 ,0.7827 ,0.6936 
1999/11/23,11090.3,11101.8,10976.4,10995.6,11001.56,10866.32,10746.51,10622.36,161,166,157,134.43,94.35,40.08,0.8592 ,0.8259 ,0.6351 ,0.6301 
1999/11/24,11000.2,11044.3,10949.1,11008.2,11026.58,10907.37,10777.17,10625.34,133,161,155,135.61,102.6,33,0.8450 ,0.8323 ,0.6458 ,0.6350 
1999/11/26,11007.3,11055.6,10984,10988.9,11017.22,10946.73,10795.5,10626.19,64.9,140,148,135.14,109.11,26.03,0.7936 ,0.8194 ,0.6127 ,0.6212 
1999/11/29,10985.7,10987.4,10886.1,10947.9,11006.02,10964.59,10806.4,10627.93,149,138,147,128.28,112.94,15.34,0.7077 ,0.7822 ,0.5417 ,0.5916 
1999/11/30,10945.5,11045.5,10873.6,10877.8,10963.68,10976.29,10817.86,10624.59,160,133,150,119.56,114.27,5.29,0.4777 ,0.6807 ,0.4377 ,0.5432 
1999/12/1,10876.5,11000.8,10859.6,10998.4,10964.24,10982.9,10838.69,10623.99,147,131,148,115,114.41,0.59,0.5012 ,0.6208 ,0.5973 ,0.6040 
1999/12/2,10995,11070.7,10988.6,11039.1,10970.42,10998.5,10860.19,10624.04,133,131,146,115.72,114.67,1.04,0.5704 ,0.6040 ,0.6388 ,0.6225 
1999/12/3,11046.1,11341.2,11045.8,11286.2,11029.88,11023.55,10892.52,10627.49,169,152,146,131.34,118.01,13.34,0.6755 ,0.6279 ,0.7938 ,0.7116 
1999/12/6,11286.8,11297.8,11193.5,11225,11085.3,11045.66,10918.55,10630.76,136,149,144,141.73,122.75,18.98,0.7033 ,0.6530 ,0.7040 ,0.6689 
1999/12/7,11221.6,11253.5,11106.6,11106.6,11131.06,11047.37,10937.93,10632.04,172,151,142,140.92,126.39,14.53,0.6398 ,0.6486 ,0.5576 ,0.5938 
1999/12/8,11107.3,11171.8,11068.1,11068.1,11145,11054.62,10960.47,10634.67,150,152,141,134.74,128.06,6.68,0.5708 ,0.6227 ,0.5158 ,0.5710 
1999/12/9,11073.6,11204.2,11054.7,11134.8,11164.14,11067.28,10987.33,10640.22,179,161,146,131.4,128.73,2.68,0.5710 ,0.6055 ,0.5811 ,0.6000 
1999/12/10,11137.9,11274.5,11118.3,11224.7,11151.84,11090.86,11018.8,10648.34,171,162,157,133.55,129.69,3.86,0.6334 ,0.6148 ,0.6562 ,0.6361 
1999/12/13,11217.5,11250.4,11162.3,11192.6,11145.36,11115.33,11039.96,10654.83,152,165,157,132.82,130.32,2.51,0.6527 ,0.6274 ,0.6094 ,0.6145 
1999/12/14,11195.3,11235.7,11143,11160.2,11156.08,11143.57,11059.93,10660.43,203,171,161,128.77,130.01,-1.24,0.5974 ,0.6174 ,0.5610 ,0.5923 
1999/12/15,11158.8,11282.2,11130.5,11225.3,11187.52,11166.26,11074.58,10670.88,238,189,170,127.4,129.49,-2.08,0.6008 ,0.6119 ,0.6316 ,0.6222 
1999/12/16,11224.4,11244.9,11124.4,11244.9,11209.54,11186.84,11092.67,10682.89,194,191,176,124.79,128.55,-3.75,0.6613 ,0.6284 ,0.6518 ,0.6311 
1999/12/17,11259.3,11383.7,11257.4,11257.4,11216.08,11183.96,11103.75,10698.54,277,213,187,127.25,128.29,-1.04,0.6463 ,0.6343 ,0.6658 ,0.6370 
1999/12/20,11254.5,11310,11110.9,11144.3,11206.42,11175.89,11110.78,10712.95,133,209,187,118.82,126.39,-7.57,0.5216 ,0.5968 ,0.4631 ,0.5497 
1999/12/21,11142.4,11237.9,11098,11200.5,11214.48,11185.28,11116.33,10727.91,143,197,184,111.41,123.4,-11.99,0.4955 ,0.5630 ,0.5456 ,0.5809 
1999/12/22,11199.5,11260.2,11181.9,11203.6,11210.14,11198.83,11126.73,10743.37,116,172,180,106.57,120.03,-13.46,0.4535 ,0.5265 ,0.5502 ,0.5826 
1999/12/23,11202.1,11443.1,11202.1,11405.8,11242.32,11225.93,11146.61,10763.25,98.33,153,172,113.68,118.76,-5.08,0.5997 ,0.5509 ,0.7484 ,0.6777 
1999/12/27,11410.6,11475.2,11380.6,11391.1,11269.06,11242.57,11166.72,10780.81,113,121,167,121.58,119.32,2.25,0.6588 ,0.5869 ,0.7207 ,0.6656 
1999/12/28,11389.2,11517.4,11382.2,11476.7,11335.54,11270.98,11193.16,10800.88,92.25,112,161,130.66,121.59,9.07,0.7402 ,0.6380 ,0.7781 ,0.6995 
1999/12/29,11472.9,11543.1,11425.6,11484.7,11392.38,11303.43,11223.5,10818.93,70.4,97.94,147,137.99,124.87,13.11,0.7830 ,0.6863 ,0.7831 ,0.7026 
1999/12/30,11484.4,11568.8,11446.7,11452.9,11442.24,11326.19,11246.23,10836.47,68.5,88.41,130,141.82,128.26,13.56,0.7733 ,0.7153 ,0.7071 ,0.6728 
1999/12/31,11453.5,11542.4,11442.8,11497.1,11460.5,11351.41,11269.13,10851.62,43.87,77.52,115,144.36,131.48,12.88,0.7981 ,0.7429 ,0.7479 ,0.6925 
2000/1/3,11501.9,11522,11305.7,11357.5,11453.78,11361.42,11272.69,10865.29,171,89.16,105,136,132.38,3.62,0.7158 ,0.7339 ,0.4895 ,0.5731 
2000/1/4,11349.8,11350.1,10986.5,10997.9,11358.02,11346.78,11261.33,10871.09,179,107,110,103.76,126.66,-22.9,0.4837 ,0.6505 ,0.2367 ,0.3861 
2000/1/5,10989.4,11215.1,10938.7,11122.6,11285.6,11338.99,11262.14,10879,204,133,116,78.65,117.06,-38.41,0.4198 ,0.5736 ,0.3717 ,0.4535 
2000/1/6,11113.4,11313.5,11098.5,11253.3,11245.68,11343.96,11271.4,10892.94,178,155,122,68.44,107.34,-38.89,0.4463 ,0.5311 ,0.4861 ,0.5145 
2000/1/7,11247.1,11528.1,11239.9,11522.6,11250.78,11355.64,11290.79,10914.45,186,184,131,77.51,101.37,-23.86,0.6064 ,0.5562 ,0.6456 ,0.6119 
2000/1/10,11532.5,11638.3,11532.5,11572.2,11293.72,11373.75,11308.16,10935.87,169,183,136,93.74,99.84,-6.11,0.7061 ,0.6062 ,0.6683 ,0.6270 
2000/1/11,11568.5,11663.1,11502.7,11511.1,11396.36,11377.19,11324.08,10960.73,179,183,145,102.85,100.44,2.4,0.7341 ,0.6488 ,0.6104 ,0.5959 
2000/1/12,11506.7,11612.5,11505.2,11551.1,11482.06,11383.83,11343.63,10984.64,196,182,158,109.45,102.25,7.2,0.7712 ,0.6896 ,0.6352 ,0.6097 
2000/1/13,11558.2,11656.6,11524.1,11582.4,11547.88,11396.78,11361.49,11007.6,180,182,169,115.88,104.97,10.91,0.8103 ,0.7299 ,0.6558 ,0.6208 
2000/1/14,11619.4,11750.3,11612.5,11723,11587.96,11419.37,11385.39,11029.78,241,193,188,128.84,109.74,19.09,0.8624 ,0.7740 ,0.7361 ,0.6670 
2000/1/18,11719.2,11720.1,11546.5,11560.7,11585.66,11439.69,11400.56,11050.83,204,200,192,129.13,113.62,15.51,0.8304 ,0.7928 ,0.5563 ,0.5783 
2000/1/19,11535.2,11574.7,11456,11489.4,11581.32,11488.84,11417.81,11067.81,195,203,193,120.33,114.96,5.37,0.7535 ,0.7797 ,0.4928 ,0.5436 
2000/1/20,11490.3,11558.7,11275,11351.3,11541.36,11511.71,11425.35,11084.5,194,203,192,102.64,112.5,-9.86,0.5751 ,0.7115 ,0.3895 ,0.4825 
2000/1/21,11356.3,11387.6,11232.5,11251.7,11475.22,11511.55,11427.75,11100.33,209,209,195,79.37,105.87,-26.5,0.3957 ,0.6062 ,0.3297 ,0.4433 
2000/1/24,11251.9,11366.5,10917.3,11008.2,11332.26,11460.11,11407.88,11110.55,204,201,197,43.82,93.46,-49.64,0.3002 ,0.5042 ,0.2273 ,0.3643 
2000/1/25,11011,11079.5,10883.5,11029.9,11226.1,11405.88,11389.82,11117.34,211,203,201,9.93,76.76,-66.82,0.2564 ,0.4216 ,0.2522 ,0.3752 
2000/1/26,11025.9,11131,11002.6,11033,11134.82,11358.07,11367.63,11122.39,190,202,203,-13.21,58.76,-71.97,0.2284 ,0.3572 ,0.2563 ,0.3768 
2000/1/27,11035.5,11164.1,10915.4,11028,11070.16,11305.76,11344.8,11128.72,196,202,203,-32.46,40.52,-72.98,0.2079 ,0.3074 ,0.2536 ,0.3751 
2000/1/28,11024.9,11024.9,10735.8,10738.9,10967.6,11221.41,11309.09,11131.34,185,197,203,-65.06,19.4,-84.47,0.1396 ,0.2515 ,0.1467 ,0.2902 
2000/1/31,10735.8,10956.7,10701.6,10940.5,10954.06,11143.16,11281.26,11136.86,194,195,198,-83.87,-1.25,-82.62,0.1843 ,0.2291 ,0.3692 ,0.3944 
2000/2/1,10937.7,11073.3,10908,11041,10956.28,11091.19,11265.44,11143.55,185,190,196,-87.2,-18.44,-68.75,0.2549 ,0.2377 ,0.4543 ,0.4392 
2000/2/2,11037.6,11118.9,10987.1,11003.2,10950.32,11042.57,11265.71,11148.53,165,185,193,-87.83,-32.32,-55.51,0.3165 ,0.2639 ,0.4282 ,0.4263 
2000/2/3,11010.5,11079.5,10842.3,11013.4,10947.4,11008.78,11260.25,11153.44,180,182,192,-90.59,-43.97,-46.62,0.3673 ,0.2984 ,0.4386 ,0.4312 
2000/2/4,11014.4,11089.5,10943,10963.8,10992.38,10979.99,11245.77,11159.21,168,178,188,-91.49,-53.48,-38.02,0.4338 ,0.3435 ,0.3964 ,0.4124 
2000/2/7,10966,10970.9,10846.2,10905.8,10985.44,10969.75,11214.93,11164.35,147,169,182,-97.77,-62.34,-35.43,0.4364 ,0.3745 ,0.3493 ,0.3907 
2000/2/8,10904.3,11023.1,10904.3,10957.6,10968.76,10962.52,11184.2,11170.39,171,166,178,-97.3,-69.33,-27.97,0.4754 ,0.4081 ,0.4228 ,0.4204 
2000/2/9,10948.8,10948.8,10698.9,10699.2,10907.96,10929.14,11143.61,11169.22,171,167,176,-111.71,-77.81,-33.91,0.3172 ,0.3778 ,0.2522 ,0.3322 
2000/2/10,10697.9,10738.2,10606.4,10643.6,10834,10890.7,11098.23,11167.26,158,163,172,-129.99,-88.24,-41.75,0.2357 ,0.3304 ,0.2284 ,0.3166 
2000/2/11,10638.6,10638.6,10357,10425.2,10726.28,10859.33,11040.37,11158.81,196,168,173,-158.51,-102.3,-56.21,0.1869 ,0.2826 ,0.1580 ,0.2635 
2000/2/14,10431.6,10549,10430.8,10519.8,10649.08,10817.26,10980.21,11152.76,169,173,171,-175.58,-116.95,-58.63,0.1959 ,0.2537 ,0.2742 ,0.3176 
2000/2/15,10520.1,10763.1,10494.5,10718.1,10601.18,10784.97,10938.08,11147.46,186,176,171,-173.51,-128.26,-45.24,0.2949 ,0.2674 ,0.4612 ,0.4156 
2000/2/16,10711.8,10741.7,10561.4,10561.4,10573.62,10740.79,10891.68,11140.09,165,175,171,-175.25,-137.66,-37.59,0.2896 ,0.2748 ,0.3706 ,0.3698 
2000/2/17,10565.8,10671.9,10454.6,10514.6,10547.82,10690.91,10849.84,11130.51,197,183,173,-180,-146.13,-33.87,0.2719 ,0.2739 ,0.3463 ,0.3570 
2000/2/18,10514.6,10517.8,10200,10219.5,10506.68,10616.48,10798.24,11117.57,212,186,177,-201.6,-157.22,-44.38,0.1892 ,0.2456 ,0.2312 ,0.2883 
2000/2/22,10219.8,10336.8,10103.8,10304.8,10463.68,10556.38,10763.07,11105.85,196,191,182,-218.35,-169.45,-48.9,0.2054 ,0.2322 ,0.3107 ,0.3290 
2000/2/23,10294.8,10338.4,10164.9,10225.7,10365.2,10483.19,10722.86,11093.13,187,191,184,-230.89,-181.74,-49.15,0.1986 ,0.2210 ,0.2786 ,0.3110 
2000/2/24,10242.5,10248.1,9942.78,10092.6,10271.44,10422.53,10675.83,11078.87,241,207,191,-249.62,-195.31,-54.31,0.1933 ,0.2118 ,0.2306 ,0.2826 
2000/2/25,10090.8,10132.4,9836.06,9862.12,10140.94,10344.38,10617.54,11061.95,197,207,195,-275.08,-211.26,-63.81,0.1382 ,0.1872 ,0.1698 ,0.2410 
2000/2/28,9854.66,10156.5,9842.57,10038.6,10104.76,10305.72,10582.53,11045.95,215,207,196,-284.24,-225.86,-58.38,0.1650 ,0.1798 ,0.3317 ,0.3241 
2000/2/29,10039.6,10204.9,10030,10128.3,10069.46,10266.57,10541.92,11030.77,193,206,199,-279.9,-236.67,-43.23,0.2175 ,0.1924 ,0.4028 ,0.3627 
2000/3/1,10128.1,10186.3,10084.6,10137.9,10051.9,10208.55,10496.76,11011.63,219,213,202,-272.21,-243.78,-28.43,0.2654 ,0.2167 ,0.4108 ,0.3670 
2000/3/2,10135.4,10212.4,10103.5,10164.9,10066.36,10168.9,10454.85,10993.96,207,206,206,-261.1,-247.24,-13.86,0.3377 ,0.2571 ,0.4364 ,0.3796 
2000/3/3,10171.1,10443.5,10171.1,10367.2,10167.38,10154.16,10422.54,10981.64,212,209,208,-235.4,-244.87,9.47,0.5166 ,0.3436 ,0.5948 ,0.4666 
2000/3/6,10359,10384,10121.5,10170.5,10193.76,10149.26,10382.87,10966.68,174,201,204,-222.61,-240.42,17.81,0.5279 ,0.4050 ,0.4479 ,0.4062 
2000/3/7,10197.6,10229.1,9752.68,9796.03,10127.31,10098.39,10327.38,10944.37,281,219,213,-235.42,-239.42,4,0.3729 ,0.3943 ,0.2864 ,0.3201 
2000/3/8,9800.69,9918.89,9731.81,9856.53,10071.03,10061.47,10272.33,10921.56,226,220,217,-246.97,-240.93,-6.04,0.3070 ,0.3652 ,0.3330 ,0.3446 
2000/3/9,9855.29,10010.7,9738.95,10010.7,10040.19,10053.28,10237.9,10901.86,189,216,211,-245.08,-241.76,-3.32,0.3353 ,0.3552 ,0.4441 ,0.4042 
2000/3/10,10008.5,10091.4,9907.26,9928.82,9952.52,10059.95,10202.17,10881.34,199,214,212,-239.11,-241.23,2.12,0.3158 ,0.3421 ,0.4015 ,0.3840 
2000/3/13,9911.22,9998.55,9735.54,9947.13,9907.84,10050.8,10178.26,10860.04,188,216,209,-236.25,-240.24,3.98,0.3114 ,0.3319 ,0.4165 ,0.3914 
2000/3/14,9957.67,10043.3,9811.24,9811.24,9910.88,10019.09,10142.83,10836.14,188,198,208,-234.34,-239.06,4.72,0.2448 ,0.3028 ,0.3404 ,0.3566 
2000/3/15,9808.15,10180.2,9776.49,10131.4,9965.86,10018.45,10113.5,10817.38,207,194,207,-215.36,-234.32,18.96,0.3503 ,0.3187 ,0.5651 ,0.4764 
2000/3/16,10139.6,10632.5,10138.3,10630.6,10089.84,10065.01,10116.96,10808.82,255,207,212,-161.89,-219.83,57.94,0.5662 ,0.4012 ,0.7344 ,0.6023 
2000/3/17,10630,10763.4,10567.3,10595.2,10223.11,10087.82,10120.99,10798.73,250,217,216,-108.4,-197.55,89.14,0.6564 ,0.4863 ,0.7108 ,0.5913 
2000/3/20,10594.8,10727.7,10587,10680.2,10369.73,10138.79,10144.02,10790,179,216,216,-62.19,-170.47,108.29,0.7441 ,0.5722 ,0.7353 ,0.6100 
2000/3/21,10680.2,10907.3,10603.6,10907.3,10588.94,10249.91,10174.15,10781.7,213,221,209,-12.3,-138.84,126.54,0.8294 ,0.6579 ,0.7918 ,0.6558 
2000/3/22,10917,10917.3,10789.1,10866.7,10736,10350.93,10206.2,10772.96,198,219,207,29.21,-105.23,134.44,0.8720 ,0.7293 ,0.7571 ,0.6411 
2000/3/23,10884.4,11136.6,10831,11119.9,10833.86,10461.85,10257.56,10767.01,227,213,210,76.7,-68.84,145.55,0.9107 ,0.7898 ,0.8170 ,0.6885 
2000/3/24,11107.5,11234.6,11045.1,11112.7,10937.36,10580.24,10320.09,10760.81,220,208,212,118.98,-31.28,150.26,0.9126 ,0.8307 ,0.8102 ,0.6857 
2000/3/27,11093.2,11170.8,10982.7,11025.9,11006.5,10688.11,10369.46,10753.69,187,209,212,144.76,3.93,140.83,0.8940 ,0.8518 ,0.7229 ,0.6508 
2000/3/28,11023.7,11094.3,10932.8,10936.1,11012.26,10800.6,10409.85,10744.34,179,202,212,157.21,34.58,122.63,0.8386 ,0.8474 ,0.6376 ,0.6154 
2000/3/29,10939,11101.5,10910.8,11018.7,11042.66,10889.33,10453.89,10738.7,201,203,211,168.17,61.3,106.87,0.7845 ,0.8264 ,0.6794 ,0.6353 
2000/3/30,11008.2,11144.1,10916.3,10980.2,11014.72,10924.29,10494.65,10738.4,215,201,207,174.27,83.9,90.37,0.7254 ,0.7928 ,0.6382 ,0.6190 
2000/3/31,10993.3,11107.8,10921.9,10921.9,10976.56,10956.96,10522.39,10735.06,182,193,200,174.12,101.94,72.18,0.6518 ,0.7458 ,0.5750 ,0.5938 
2000/4/3,10863.3,11223.8,10863,11221.9,11015.76,11011.13,10574.96,10734.53,284,212,211,185.13,118.58,66.55,0.7583 ,0.7500 ,0.7363 ,0.6693 
2000/4/4,11225.3,11418.2,10717.8,11164.8,11061.5,11036.88,10643.4,10728.57,324,241,222,190.34,132.93,57.41,0.7183 ,0.7394 ,0.6776 ,0.6444 
2000/4/5,11163.3,11218.2,11002.6,11033.9,11064.54,11053.6,10702.26,10719.6,191,239,221,188.73,144.09,44.64,0.6293 ,0.7027 ,0.5556 ,0.5896 
2000/4/6,11029.6,11201.1,11029.6,11114.3,11091.36,11053.04,10757.44,10712.98,164,229,215,188.72,153.02,35.7,0.6082 ,0.6712 ,0.6077 ,0.6118 
2000/4/7,11122,11192.5,11062.8,11111.5,11129.28,11052.92,10816.58,10705.66,159,224,208,186.94,159.8,27.14,0.5929 ,0.6451 ,0.6047 ,0.6105 
2000/4/10,11114.9,11287.7,11097.2,11186.6,11122.22,11068.99,10878.55,10699.06,152,198,205,189,165.64,23.36,0.6183 ,0.6362 ,0.6583 ,0.6325 
2000/4/11,11181,11361.1,11102.5,11287.1,11146.68,11104.09,10952.34,10691.8,173,167,204,194.03,171.32,22.71,0.6832 ,0.6518 ,0.7194 ,0.6604 
2000/4/12,11283,11425.5,11116.8,11125.1,11164.92,11114.73,11002.03,10684.54,238,177,208,190.87,175.23,15.64,0.6473 ,0.6503 ,0.5345 ,0.5825 
2000/4/13,11132.6,11144.1,10920.8,10923.5,11126.76,11109.06,11016.67,10675.1,203,185,207,168.66,173.91,-5.26,0.5284 ,0.6097 ,0.3863 ,0.5021 
2000/4/14,10922.9,10922.9,10201.5,10305.8,10965.62,11047.45,11002.21,10657.68,271,207,216,105.94,160.32,-54.38,0.3807 ,0.5334 ,0.1913 ,0.3435 
2000/4/17,10303.3,10583.8,10232.5,10582.5,10844.8,10983.51,10997.32,10646.53,250,227,212,60.49,140.35,-79.87,0.3575 ,0.4748 ,0.3639 ,0.4313 
2000/4/18,10584,10773.9,10571.3,10767.4,10740.86,10943.77,10990.33,10642.51,221,236,202,42.11,120.7,-78.6,0.3925 ,0.4473 ,0.4569 ,0.4818 
2000/4/19,10749,10789.4,10632.1,10675,10650.84,10907.88,10980.74,10636.6,195,228,202,25.07,101.58,-76.51,0.3906 ,0.4284 ,0.4201 ,0.4596 
2000/4/20,10668.2,10845.3,10665.1,10844,10634.94,10880.85,10966.95,10633.45,160,219,202,19.94,85.25,-65.31,0.4354 ,0.4307 ,0.5072 ,0.5051 
2000/4/24,10822.3,10910.8,10695.4,10906.1,10755,10860.31,10956.62,10631.42,302,226,216,20.09,72.22,-52.13,0.4821 ,0.4479 ,0.5378 ,0.5213 
2000/4/25,10916.6,11136.6,10881,11124.8,10863.46,10854.13,10961.56,10637.85,244,224,226,36.9,65.15,-28.25,0.5729 ,0.4895 ,0.6340 ,0.5748 
2000/4/26,11127.9,11141.9,10902.1,10945.5,10899.08,10819.97,10962.03,10637.93,201,220,228,43.03,60.73,-17.7,0.6450 ,0.5414 ,0.5263 ,0.5226 
2000/4/27,10941.9,10941.9,10747.2,10888.1,10941.7,10796.27,10955.5,10635.38,196,220,224,37.97,56.18,-18.21,0.6734 ,0.5854 ,0.4940 ,0.5065 
2000/4/28,10892.8,10959.2,10715.3,10733.9,10919.68,10777.31,10943.18,10630.89,178,224,222,27.13,50.37,-23.24,0.6327 ,0.6011 ,0.4126 ,0.4647 
2000/5/1,10749.4,10926.3,10724.2,10811.8,10900.82,10827.91,10937.68,10627.53,177,199,212,20.96,44.49,-23.53,0.5623 ,0.5882 ,0.4659 ,0.4880 
2000/5/2,10805.6,10824.5,10710,10731.1,10822.08,10842.77,10913.14,10623.66,211,192,208,10.36,37.66,-27.3,0.4396 ,0.5387 ,0.4186 ,0.4651 
